,R,G,B
train_17216,58.92335510253906,70.38792419433594,65.01762390136719
train_17217,42.22337341308594,52.14601135253906,48.925628662109375
train_17218,53.27143859863281,70.29853820800781,69.47938537597656
train_17219,42.67681884765625,55.36888122558594,52.048126220703125
train_17220,72.23091125488281,78.88873291015625,72.27273559570312
train_17221,28.985809326171875,42.61488342285156,26.906585693359375
train_17222,98.44627380371094,107.3748779296875,92.1925048828125
train_17223,45.08689880371094,60.55320739746094,55.12901306152344
train_17224,36.61749267578125,54.98033142089844,56.11521911621094
train_17225,96.07423400878906,91.96047973632812,81.09440612792969
train_17226,140.51315307617188,146.57374572753906,132.55738830566406
train_17227,33.759613037109375,45.82965087890625,40.86112976074219
train_17228,26.68060302734375,40.11842346191406,42.01676940917969
train_17229,50.7293701171875,42.626556396484375,14.35479736328125
train_17230,115.92713928222656,108.65692138671875,87.86488342285156
train_17231,58.136749267578125,66.88056945800781,45.435943603515625
train_17232,60.496124267578125,71.68156433105469,61.91560363769531
train_17233,127.37849426269531,115.06495666503906,86.952880859375
train_17234,110.25279235839844,106.53033447265625,93.36962890625
train_17235,61.294219970703125,73.02604675292969,64.57987976074219
train_17236,42.39723205566406,55.45814514160156,49.59332275390625
train_17237,166.50108337402344,163.376953125,154.01339721679688
train_17238,67.83242797851562,85.14607238769531,80.4022216796875
train_17239,69.2835693359375,82.07295227050781,76.80410766601562
train_17240,49.9964599609375,67.20993041992188,65.64784240722656
train_17241,53.58648681640625,68.71592712402344,60.35752868652344
train_17242,49.54277038574219,67.87252807617188,66.93942260742188
train_17243,79.72622680664062,72.757080078125,30.335494995117188
train_17244,39.79632568359375,50.20751953125,47.47837829589844
train_17245,86.089599609375,92.5780029296875,83.07762145996094
train_17246,85.38211059570312,97.93458557128906,83.54641723632812
train_17247,115.32582092285156,125.76966857910156,120.68305969238281
train_17248,88.01426696777344,87.788818359375,74.21685791015625
train_17249,68.10092163085938,72.57502746582031,62.56510925292969
train_17250,52.43096923828125,68.36749267578125,61.51823425292969
train_17251,52.60816955566406,65.34011840820312,61.74847412109375
train_17252,120.54971313476562,117.91665649414062,108.23944091796875
train_17253,140.127197265625,145.75778198242188,139.09983825683594
train_17254,37.49028015136719,51.67596435546875,46.963348388671875
train_17255,108.55671691894531,117.49882507324219,104.3653564453125
train_17256,116.04403686523438,108.80805969238281,92.02166748046875
train_17257,73.2193603515625,90.084228515625,84.44168090820312
train_17258,68.63539123535156,76.92720031738281,70.48971557617188
train_17259,47.41767883300781,61.06007385253906,55.23481750488281
train_17260,35.093994140625,51.081329345703125,36.77024841308594
train_17261,130.5638885498047,120.47062683105469,103.07960510253906
train_17262,100.14295959472656,110.61482238769531,102.40982055664062
train_17263,120.38410949707031,117.18199157714844,107.17202758789062
train_17264,85.67781066894531,95.20368957519531,90.93385314941406
train_17265,44.1982421875,57.12310791015625,51.173828125
train_17266,109.13134765625,120.96919250488281,118.88792419433594
train_17267,45.16752624511719,58.342681884765625,48.18513488769531
train_17268,52.54786682128906,62.39884948730469,56.96565246582031
train_17269,215.66224670410156,220.16790771484375,213.9026336669922
train_17270,64.44802856445312,80.01119995117188,72.1949462890625
train_17271,38.81745910644531,52.246429443359375,41.722991943359375
train_17272,116.47593688964844,115.72669982910156,99.85536193847656
train_17273,63.90998840332031,75.65386962890625,71.25480651855469
train_17274,30.533218383789062,45.559417724609375,35.33363342285156
train_17275,59.451202392578125,66.52688598632812,48.655059814453125
train_17276,96.72207641601562,92.98643493652344,80.44731140136719
train_17277,93.39265441894531,91.22744750976562,82.30760192871094
train_17278,134.9464111328125,128.12765502929688,99.34904479980469
train_17279,162.6170654296875,159.71885681152344,149.869873046875
train_17280,138.94239807128906,138.12608337402344,123.37338256835938
train_17281,55.50688171386719,70.568603515625,66.58551025390625
train_17282,85.25221252441406,98.09332275390625,92.22479248046875
train_17283,35.9346923828125,52.510833740234375,46.393646240234375
train_17284,114.32449340820312,120.63356018066406,112.13822937011719
train_17285,170.34075927734375,156.12554931640625,126.8931884765625
train_17286,95.04182434082031,98.78038024902344,83.96365356445312
train_17287,69.47653198242188,82.74198913574219,74.40927124023438
train_17288,140.3050994873047,145.44505310058594,132.89840698242188
train_17289,26.524826049804688,40.05949401855469,33.48124694824219
train_17290,104.546875,98.4786376953125,86.24652099609375
train_17291,63.44490051269531,74.01036071777344,64.37472534179688
train_17292,74.13351440429688,76.96646118164062,63.54393005371094
train_17293,87.04106140136719,99.476806640625,89.01986694335938
train_17294,34.7501220703125,48.056671142578125,41.685699462890625
train_17295,109.42083740234375,120.91571044921875,117.67440795898438
train_17296,58.18183898925781,70.12916564941406,65.49749755859375
train_17297,113.75627136230469,117.51242065429688,108.80079650878906
train_17298,62.75910949707031,78.49472045898438,73.98512268066406
train_17299,53.534576416015625,71.38172912597656,65.57931518554688
train_17300,41.123565673828125,54.71220397949219,52.96925354003906
train_17301,128.38726806640625,136.1546173095703,128.8116455078125
train_17302,72.4688720703125,80.0963134765625,69.65812683105469
train_17303,88.85734558105469,91.824462890625,72.893310546875
train_17304,122.17495727539062,121.46112060546875,108.91526794433594
train_17305,57.59332275390625,71.24223327636719,67.38597106933594
train_17306,86.87179565429688,104.82736206054688,98.94833374023438
train_17307,34.05155944824219,48.267181396484375,43.725799560546875
train_17308,63.06388854980469,70.7862548828125,60.541351318359375
train_17309,91.01142883300781,95.00028991699219,76.57806396484375
train_17310,95.24908447265625,104.85853576660156,93.63613891601562
train_17311,90.22611999511719,95.39854431152344,76.99330139160156
train_17312,69.77534484863281,75.22123718261719,61.24433898925781
train_17313,47.45893859863281,58.68318176269531,53.815826416015625
train_17314,43.443878173828125,57.326751708984375,52.35235595703125
train_17315,54.57890319824219,58.46153259277344,51.95365905761719
train_17316,51.666656494140625,64.56929016113281,61.49617004394531
train_17317,80.09730529785156,88.63681030273438,81.39570617675781
train_17318,85.19038391113281,90.46626281738281,83.00373840332031
train_17319,63.4833984375,70.80706787109375,68.57318115234375
train_17320,118.66273498535156,116.92900085449219,85.59272766113281
train_17321,104.15586853027344,117.18400573730469,108.60380554199219
train_17322,66.3726806640625,77.14675903320312,58.672454833984375
train_17323,86.61370849609375,95.56474304199219,85.56582641601562
train_17324,168.83229064941406,172.23831176757812,164.51182556152344
train_17325,37.3309326171875,54.50645446777344,43.87910461425781
train_17326,47.582183837890625,50.96202087402344,41.45759582519531
train_17327,95.09930419921875,94.1845703125,86.37257385253906
train_17328,36.774383544921875,51.782440185546875,45.362762451171875
train_17329,43.65681457519531,49.50349426269531,44.901214599609375
train_17330,89.24009704589844,102.02276611328125,98.09806823730469
train_17331,38.7037353515625,51.85838317871094,53.24662780761719
train_17332,99.86590576171875,114.21934509277344,110.50889587402344
train_17333,49.57231140136719,63.216796875,60.22953796386719
train_17334,41.665924072265625,48.62886047363281,30.95782470703125
train_17335,83.82894897460938,91.21452331542969,84.06256103515625
train_17336,130.52752685546875,115.32583618164062,99.68681335449219
train_17337,104.3944091796875,103.58248901367188,91.47329711914062
train_17338,123.49571228027344,125.85771179199219,111.26646423339844
train_17339,74.26432800292969,90.377197265625,83.38555908203125
train_17340,76.85935974121094,81.7578125,55.46031188964844
train_17341,125.11073303222656,127.45484924316406,114.96023559570312
train_17342,29.069183349609375,32.880401611328125,18.459564208984375
train_17343,125.05233764648438,123.29548645019531,94.98553466796875
train_17344,59.503753662109375,69.84626770019531,58.456573486328125
train_17345,55.0628662109375,69.78057861328125,63.84754943847656
train_17346,106.86622619628906,113.14801025390625,104.978759765625
train_17347,58.121337890625,60.14506530761719,52.82403564453125
train_17348,133.7696075439453,139.97120666503906,127.26295471191406
train_17349,70.95970153808594,82.56791687011719,73.55326843261719
train_17350,77.9908447265625,87.87187194824219,71.64729309082031
train_17351,76.126708984375,73.55805969238281,67.48469543457031
train_17352,134.6514434814453,123.85533142089844,111.35646057128906
train_17353,42.03196716308594,50.64891052246094,34.54597473144531
train_17354,138.41250610351562,137.71627807617188,117.03773498535156
train_17355,118.29470825195312,112.49906921386719,100.87149047851562
train_17356,108.36308288574219,100.62579345703125,82.73994445800781
train_17357,113.30335998535156,120.47171020507812,104.64622497558594
train_17358,66.83819580078125,77.27198791503906,74.42385864257812
train_17359,64.18333435058594,71.02926635742188,63.4219970703125
train_17360,41.76007080078125,53.1636962890625,49.51719665527344
train_17361,131.01210021972656,114.24417114257812,100.7509765625
train_17362,84.80928039550781,86.75340270996094,74.55769348144531
train_17363,53.26429748535156,70.74369812011719,71.25558471679688
train_17364,76.52375793457031,91.49623107910156,91.03605651855469
train_17365,34.4097900390625,50.97068786621094,38.25440979003906
train_17366,70.16616821289062,86.07244873046875,83.19877624511719
train_17367,57.143951416015625,75.31410217285156,62.615203857421875
train_17368,37.8380126953125,51.99774169921875,48.79252624511719
train_17369,65.4788818359375,71.23712158203125,60.76048278808594
train_17370,138.79673767089844,136.38327026367188,117.97161865234375
train_17371,40.00154113769531,55.14134216308594,48.155120849609375
train_17372,78.89295959472656,87.92478942871094,66.26713562011719
train_17373,34.78596496582031,46.15093994140625,41.220947265625
train_17374,44.6163330078125,55.84214782714844,47.115966796875
train_17375,33.784942626953125,43.32814025878906,32.76908874511719
train_17376,27.862747192382812,35.80311584472656,29.016891479492188
train_17377,100.15878295898438,111.56216430664062,107.80926513671875
train_17378,43.017791748046875,61.583038330078125,63.53382873535156
train_17379,31.121795654296875,48.60700988769531,34.92457580566406
train_17380,121.53385925292969,106.08888244628906,82.03218078613281
train_17381,82.21076965332031,88.90330505371094,65.6685791015625
train_17382,65.99453735351562,79.26033020019531,64.96034240722656
train_17383,127.29728698730469,118.10244750976562,104.5352783203125
train_17384,120.88020324707031,126.46461486816406,115.13900756835938
train_17385,76.52743530273438,86.87419128417969,79.68881225585938
train_17386,40.47282409667969,50.63377380371094,46.603424072265625
train_17387,82.13117980957031,83.14862060546875,70.76023864746094
train_17388,123.30097961425781,93.87513732910156,77.45295715332031
train_17389,64.15951538085938,67.6102294921875,56.639434814453125
train_17390,47.25868225097656,60.61662292480469,56.16923522949219
train_17391,145.65892028808594,140.7198944091797,128.6013641357422
train_17392,86.43223571777344,105.34373474121094,106.49818420410156
train_17393,70.28971862792969,78.22502136230469,61.789215087890625
train_17394,27.7900390625,42.12013244628906,42.06602478027344
train_17395,78.95809936523438,88.43685913085938,79.48834228515625
train_17396,60.677764892578125,69.86830139160156,67.25241088867188
train_17397,66.5775146484375,81.127685546875,77.84150695800781
train_17398,41.313201904296875,56.80491638183594,53.56591796875
